"Year","Region","Max","MaxDomain","Emigrations","Immigrations","Dropouts","Women.enrolled","Employment.rate","Unemployment.rate","Abortions.2529","Abortions.3034","Area"
"2011","Marche",98.004801501757,31.9837837837838,10.1208299346419,12.3982973846424,11.4,56.9093951780108,62.441303,6.790852,19.8,22.69,"Centro"
"2011","Molise",87.2830951152305,31.6336336336337,8.91695466558244,9.84956291929254,8.7,57.1042786710601,50.269541,9.935038,22.9,23.68,"Centro"
"2011","Piemonte",94.7288988475884,31.3858858858859,12.9764376190095,15.394590702505,13.3,55.8459699550174,64.17793,7.560364,20.41,21.69,"Nord"
"2011","Puglia",93.6260868847323,31.4299299299299,7.08345462870451,6.4933861717913,14.7,58.1635727865732,44.717406,13.152456,19.81,21.36,"Sud"
"2011","Sardegna",78.6128906035358,33.1201201201201,8.94196455802004,9.37497924005621,18.1,61.4650217037946,51.718086,13.538202,19.86,20,"Sud"
"2011","Sicilia",94.0255819711617,30.8591925258592,8.37129176465101,8.25483715526609,20.8,58.5241900037674,42.374448,14.255532,20.26,19.98,"Sud"
"2011","Toscana",92.4224917056734,32.0176426426426,10.7769097350348,14.1726442819522,13.4,56.2053090760805,63.565442,6.334047,19.99,23.04,"Centro"
"2011","Trentino_Alto_Adige",112.990797035671,31.2042042042042,11.2517580872011,14.5189611342611,9.9,58.6383508538604,68.410592,3.850587,19.21,22.86,"Nord"
"2011","Umbria",91.2356317037203,31.5345345345345,9.39052223284052,12.1785372983304,11,57.6323945377526,62.249886,6.390697,21.62,23.25,"Centro"
"2011","Valle_d_Aosta",109.563024257126,30.3453453453453,34.1541292773273,37.7214851399495,14.1,59.6204766107679,66.880368,5.250544,22.8,16.4,"Nord"
"2011","Veneto",100.393485268244,31.4212784212784,12.1113876817104,14.4449777297593,13.3,55.3487046617057,64.88681,4.903937,20.18,22.98,"Nord"
"2012","Abruzzo",92.8528547788346,32.0052552552552,11.7422035048933,13.1627246129538,9.7,57.7960653534271,56.661085,10.828533,19.66,22.35,"Sud"
"2012","Basilicata",91.7468081524495,31.5015015015015,8.70098039215686,7.60149130074565,8.9,58.2236244189972,46.829043,14.505649,19.89,18.52,"Sud"
"2012","Calabria",92.9046445758788,30.5237237237237,11.3709883893411,9.9265647161139,14.8,58.5955236476447,41.470505,19.361264,21.13,20.93,"Sud"
"2012","Campania",94.9615382204221,31.0984984984985,13.2330106100409,11.5995746442828,18.2,57.760373737313,39.890684,19.240809,20.53,21.19,"Sud"
"2012","Emilia_Romagna",96.7836439533405,30.9876543209876,13.0978108147129,16.6085595336612,14.2,55.9844995781577,67.502029,6.982607,20.66,22.23,"Centro"
"2012","Friuli_Venezia_Giulia",94.2661408516277,31.6501501501501,12.8315307908686,15.077939462686,12.9,55.7238096394613,63.642054,6.744653,19.16,21.59,"Nord"
"2012","Lazio",92.2269252357872,31.7195195195195,11.1118563834778,15.7564809856243,9.5,56.2705568525308,58.830196,10.606974,19.3,20.61,"Centro"
"2012","Liguria",92.887328561001,31.6253753753754,13.1200883468671,15.2278856119379,15.5,56.395657784863,61.985405,8.062054,20.4,20.02,"Nord"
"2012","Lombardia",104.595682319066,31.2471471471471,14.2034699583967,17.0794630645099,11.5,55.8163927957847,64.529674,7.408029,19.58,22.75,"Nord"
"2012","Marche",95.7199765107461,31.8582582582583,11.4947645499061,13.1897213566364,12,56.5272619224484,62.582504,9.052617,19.58,23,"Centro"
"2012","Molise",88.5557760658104,32.6411411411411,11.183883586692,11.3616381452363,9.5,57.546214231451,50.619918,11.973847,22.62,23.61,"Centro"
"2012","Piemonte",96.7258394701165,31.1959459459459,14.7116937926007,17.0991080535553,12.8,55.7193756240527,63.63768,9.19603,20.6,20.85,"Nord"
"2012","Puglia",90.2157047627486,31.42992992993,8.19986950365811,7.24296132613922,16,57.8176638444506,44.880597,15.722753,19.81,21.54,"Sud"
"2012","Sardegna",75.9953122691499,33.2786786786787,10.4722493609066,10.8217190841041,19.7,61.2366890964918,51.713016,15.418288,20.12,21.1,"Sud"
"2012","Sicilia",93.0833651625842,30.8371705038372,10.2781815531023,9.76810104256347,20.1,58.4114474417093,41.298608,18.382228,20.59,20.04,"Sud"
"2012","Toscana",92.517752685969,31.7038288288289,12.5379834392874,15.9612806629642,14.7,56.0179496380712,63.742242,7.791731,20.89,21.76,"Centro"
"2012","Trentino_Alto_Adige",115.374431609271,31.0390390390391,12.3757875505551,15.3708658115085,11,58.0695434830552,68.534927,5.079671,19.23,20.99,"Nord"
"2012","Umbria",96.1673308448128,31.584084084084,10.9835165267119,13.3361485253373,13.3,57.2910824453169,61.498853,9.466774,19.42,23.64,"Centro"
"2012","Valle_d_Aosta",106.021689906558,31.7657657657658,38.5153764581124,44.4224500216017,16.9,58.9212080686504,66.322907,7.107765,21.49,19.42,"Nord"
"2012","Veneto",100.607594722718,31.2655512655513,13.1323700803384,14.6677284602138,11.8,55.5724859150174,64.90734,6.430396,19.94,23.22,"Nord"
"2013","Abruzzo",91.8514141527453,32.1621621621622,10.6972698886298,11.6238913448543,6.2,57.7338772698976,54.954033,11.252408,21.42,19.68,"Sud"
"2013","Basilicata",87.9424456237146,32.1621621621622,7.39191411998961,6.73707904077569,12.9,58.4189455112981,46.17887,15.239447,20.89,17.08,"Sud"
"2013","Calabria",89.9824750048898,30.7615615615615,9.77665445391683,8.99558200802067,12.2,58.5114777034832,38.949237,22.264278,21.33,21.22,"Sud"
"2013","Campania",92.8378528109783,31.1447447447447,11.5315535106513,10.6558450148872,17.6,57.747462902059,39.709444,21.450816,20.54,21.61,"Sud"
"2013","Emilia_Romagna",96.4590865937731,31.0867534200867,11.9604806568197,14.6850904255006,12.3,55.9791251449643,66.24904,8.363228,20.43,22.41,"Centro"
"2013","Friuli_Venezia_Giulia",94.1346283283225,31.7492492492493,11.6376745222602,13.4834083953544,6.4,55.2362098019114,62.96331,7.692738,19,22.35,"Nord"
"2013","Lazio",92.5431607305636,31.8450450450451,9.21527994472037,12.0478681628608,10.1,56.0372369131139,57.749392,11.974467,19.29,21.04,"Centro"
"2013","Liguria",91.5409142213107,31.2785285285286,12.0338532446473,13.4003056720691,16,55.8694905759257,60.618409,9.823508,20.11,20.79,"Nord"
"2013","Lombardia",100.812645563211,31.2306306306306,12.9578809138833,15.4924186090445,11.1,55.4591182250757,64.764656,8.026834,20.17,21.62,"Nord"
"2013","Marche",93.08120152196,32.0234234234234,10.3761887207831,10.9787660762483,11.1,56.7388385993595,61.051651,10.945826,18.77,23.54,"Centro"
"2013","Molise",83.2991283849942,32.6741741741742,9.61302838472534,9.57282519910149,11.8,57.9630784244626,47.572474,15.618981,24.95,20.25,"Centro"
"2013","Piemonte",94.9732031486045,31.0349099099099,13.2742978921853,14.7022831495932,13.8,56.0126736026763,62.203157,10.53161,19.81,21.95,"Nord"
"2013","Puglia",89.0521118987119,31.4574574574575,7.37078080346557,6.66211957863651,16.2,58.1330843584149,42.333334,19.7356,19.43,21.86,"Sud"
"2013","Sardegna",74.7794273726257,33.2324324324324,9.23701017114282,9.50849851594027,21.2,60.6394061726787,48.317613,17.472186,18.75,21.27,"Sud"
"2013","Sicilia",90.1719266235813,30.9986653319986,9.02864130886468,8.6640256137282,21.7,58.2734826080834,39.329118,20.981426,20.86,20.4,"Sud"
"2013","Toscana",89.4477831374224,31.6253753753754,11.0647764400352,13.5109122736065,11.9,55.7624943886153,63.715799,8.680321,20.22,21.89,"Centro"
"2013","Trentino_Alto_Adige",117.804156286312,31.3858858858858,11.3821869491911,13.9864542884865,11.8,58.0938554165421,68.428986,5.395915,19.3,21.59,"Nord"
"2013","Umbria",91.4148799670356,31.5675675675676,9.85122241364246,10.8378456485748,11.9,57.1482517482517,60.897214,10.328976,21.02,22.03,"Centro"
"2013","Valle_d_Aosta",97.9142199893029,30.6756756756757,34.8821033051715,39.4213409820947,15.2,58.9017403523943,65.616298,8.257127,21.16,21.99,"Nord"
"2013","Veneto",97.9321630369758,31.3976833976834,11.7445268356179,12.7400760800708,7.1,55.6088143649175,63.053219,7.591635,19.85,22.04,"Nord"
"2014","Abruzzo",92.2927702305471,32.2117117117117,10.3552249086034,10.7603626689766,4.8,57.6212054103778,53.945745,12.55167,19.85,21.7,"Sud"
"2014","Basilicata",90.0973384978327,32.4099099099099,7.53958743622072,6.51703501477908,10.4,58.4618830314399,47.188267,14.726464,19.92,19.79,"Sud"
"2014","Calabria",89.8101393753764,31.0522522522522,9.45529269859557,8.70869858739492,11.7,58.5711519682123,39.31193,23.415318,21.68,21.48,"Sud"
"2014","Campania",91.573406954075,31.2636636636637,10.832704831846,10.1155938100402,16.9,57.4551811844601,39.170286,21.740833,20.15,22.13,"Sud"
"2014","Emilia_Romagna",96.4448011480399,31.0794127460794,11.5643982355653,13.826504470312,10.6,55.8038000926852,66.264464,8.311636,20.12,21.95,"Centro"
"2014","Friuli_Venezia_Giulia",95.4228112432955,31.707957957958,11.6101108259373,12.7382888266296,6,55.0363997352747,63.112487,7.995479,18.92,18.79,"Nord"
"2014","Lazio",91.6326096872662,31.8846846846847,9.0342778725549,11.5005446408995,11.2,55.5489518242656,58.764622,12.505003,20.33,20.84,"Centro"
"2014","Liguria",92.8939490241939,31.4767267267267,11.3193387170463,12.3446993713939,11.5,55.6046505205601,60.723079,10.847588,19.61,20.64,"Nord"
"2014","Lombardia",102.853535085696,31.5642642642643,12.6224285781472,14.6208235055619,10.2,55.3059688070503,64.855464,8.18985,19.5,22.31,"Nord"
"2014","Marche",94.5830151895811,32.0960960960961,9.95509455442413,10.7833734973972,9.4,56.3236105999264,62.397736,10.090266,20.48,21.58,"Centro"
"2014","Molise",85.6751548177408,32.8888888888889,9.4580644748911,8.95310597417041,5.8,57.8397691356328,48.484388,15.180016,21.12,18.63,"Centro"
"2014","Piemonte",97.0287776477097,31.1422672672673,12.9792776351731,13.9932738042997,9,55.8668400264946,62.389577,11.294452,21.42,21.97,"Nord"
"2014","Puglia",91.5654395690543,31.6886886886887,7.11214020934879,6.40705205861609,13.5,57.5738390187344,42.138906,21.4637,19.34,20.88,"Sud"
"2014","Sardegna",74.2015431239331,33.3843843843844,8.87972851292081,8.86677865670052,17,60.1977901227031,48.55451,18.628353,19.09,20.66,"Sud"
"2014","Sicilia",92.5801121827067,30.9325992659326,8.86600179223342,8.30306278330914,20.5,57.8128596237943,39.014836,22.171956,21.4,20.15,"Sud"
"2014","Toscana",89.5967436210553,31.707957957958,10.7148665983138,12.8723366467314,10.8,55.5321658051646,63.801965,10.105057,20.01,22.29,"Centro"
"2014","Trentino_Alto_Adige",119.124451854377,31.3198198198198,11.4158688160638,13.3774693452398,8.8,57.8361083130888,68.331488,5.669909,20.85,21.84,"Nord"
"2014","Umbria",90.8370294094449,31.5015015015015,9.34178829928069,9.98678397801141,9.3,56.77791393354,61.022044,11.307851,20.79,22.09,"Centro"
"2014","Valle_d_Aosta",103.559926815043,30.3783783783784,35.1483488635034,36.3866037662287,13.4,59.5221843003413,66.169306,8.916829,19.05,23.81,"Nord"
"2014","Veneto",98.154823026782,31.4684684684684,11.5891434311676,12.515043687848,7.9,55.1153227352195,63.715179,7.484236,19.12,23,"Nord"
"2015","Abruzzo",90.8850716143678,32.5833333333333,10.2667298217879,10.4892309456071,4.8,57.445785898236,54.501476,12.616515,19.68,21.27,"Sud"
"2015","Basilicata",84.4604714497229,32.7897897897898,7.29193560767293,6.42423016000391,8.7,58.451415543563,49.193407,13.693915,22.56,20.06,"Sud"
"2015","Calabria",93.1613002283993,31.1711711711712,9.24214531393382,8.41836460212539,14.1,58.5807370328817,38.91355,22.92606,21.33,22.58,"Sud"
"2015","Campania",92.8634603910027,31.6402402402402,10.4282463040778,9.78590269055901,18.2,57.0320168935042,39.576877,19.797098,21.03,22.27,"Sud"
"2015","Emilia_Romagna",97.6484876921025,31.2298965632299,11.319605888268,13.8331495044287,10,55.6876296275251,66.699383,7.737063,20.04,22.24,"Centro"
"2015","Friuli_Venezia_Giulia",96.345318597405,31.4106606606606,11.6038452471383,12.7671765722817,4.5,54.8192697296701,63.657265,8.001827,18.29,22.64,"Nord"
"2015","Lazio",89.7365296690729,32.0036036036036,8.86431597840101,10.955736558641,9.1,55.2447913592634,58.976805,11.823837,20.58,20.91,"Centro"
"2015","Liguria",90.5674374804794,31.5262762762763,11.1852287490912,12.4152318011606,10.7,55.3139984603827,62.384052,9.190761,20.38,20.15,"Nord"
"2015","Lombardia",103.101759470146,31.3825825825826,12.5370463141837,14.2974286997518,10.3,55.1591413530853,65.135771,7.873209,20.29,21.77,"Nord"
"2015","Marche",94.3017035437026,32.1687687687688,9.90446150352973,10.7175963810646,7.9,56.1564053448316,62.144694,9.949743,22.41,21.31,"Centro"
"2015","Molise",87.8704087147985,32.4924924924925,9.70462238036211,10.0052023455514,7.2,57.8929326401188,49.382673,14.32902,17.59,19.35,"Centro"
"2015","Piemonte",93.1057005315642,31.4106606606606,12.8427849999614,13.9772302513284,8.4,55.8423571334956,63.665828,10.220142,19.53,22.2,"Nord"
"2015","Puglia",88.8171767444264,31.518018018018,7.05156365478141,6.33721272207181,12.7,56.9915763517513,43.294818,19.665586,19.68,21.09,"Sud"
"2015","Sardegna",73.8612939722438,32.9219219219219,8.63741188202169,8.7237860008419,14.8,59.7874033334264,50.147609,17.354923,19.24,23.08,"Sud"
"2015","Sicilia",90.3392046133963,31.4904904904905,8.77475455753534,7.98855907782126,19.6,57.4361492288595,39.97773,21.404279,21.62,20.05,"Sud"
"2015","Toscana",89.3863245590188,31.9391891891892,10.5167524105092,12.6293779907377,10,55.3848941883086,64.813511,9.181645,20.35,22.66,"Centro"
"2015","Trentino_Alto_Adige",117.461383474467,31.1546546546546,11.7805453984257,13.8879473424088,9.3,57.6370073891626,68.696645,5.29696,21.14,23.23,"Nord"
"2015","Umbria",85.1049731629265,31.7327327327327,9.5525325119781,10.3241291112792,8.1,56.5936223117302,63.103134,10.422333,22.67,19.78,"Centro"
"2015","Valle_d_Aosta",100.319856385249,31.3363363363363,34.8076141655987,34.094958272122,12.2,58.4136310223267,66.185613,8.879693,25.13,17.65,"Nord"
"2015","Veneto",98.7122646636195,31.5817245817246,11.5707404949197,12.4587012772977,6.6,54.497922366596,63.613113,7.09312,22.89,20.54,"Nord"
"2016","Abruzzo",89.7743076764126,32.4264264264265,10.8899153638234,11.3668371113641,7.4,57.1907485774848,55.730946,12.114501,20.44,20.49,"Sud"
"2016","Basilicata",86.5324671898389,32.5420420420421,8.33709138829277,6.98735012379647,9.5,58.0188750018755,50.326368,13.281078,23.52,19.23,"Sud"
"2016","Calabria",93.0545402780501,31.5015015015015,9.8799589312871,9.00753183725879,13.5,58.0857526438094,39.62746,23.159741,20.13,23.41,"Sud"
"2016","Campania",94.2428965969655,31.7129129129129,10.7870386439968,9.95260917219657,17.3,56.770258241197,41.162021,20.365055,20.59,21.08,"Sud"
"2016","Emilia_Romagna",96.3496735160406,31.1931931931932,11.7365876973856,14.4830322761009,9.8,55.2798477324924,68.390617,6.943011,20.15,22.67,"Centro"
"2016","Friuli_Venezia_Giulia",97.143535622888,31.6749249249249,12.2409982502993,13.8045465907147,6.6,54.5277341227782,64.662718,7.535446,20.53,21.07,"Nord"
"2016","Lazio",92.4840673751954,32.215015015015,9.29485822114627,11.0845979906649,8.3,55.1258406556975,59.906115,11.128278,19.89,20.59,"Centro"
"2016","Liguria",92.6894374787952,31.6831831831832,11.2977630442012,13.5083986950342,12.7,54.9301859563007,62.719147,9.738151,21.2,19.73,"Nord"
"2016","Lombardia",102.694950739031,31.6534534534535,13.0117677987341,14.952773258722,10.8,54.9415977882961,66.225011,7.39798,20.12,22.39,"Nord"
"2016","Marche",94.5037665925301,31.9573573573574,10.2781905330198,11.048190312017,8.9,56.013187330743,62.226283,10.60513,18.2,22.12,"Centro"
"2016","Molise",84.7403127252202,32.3603603603604,10.8307045215563,10.6513647242489,5.8,57.2938136847911,51.861436,12.814747,21.95,19.29,"Centro"
"2016","Piemonte",95.8072720680778,31.4725975975976,13.2293362614062,14.7804424315717,6.4,55.5252095597018,64.439413,9.34872,20.44,22.01,"Nord"
"2016","Puglia",90.3315394812163,31.7272272272272,7.35780163635847,6.57822532881111,12.3,56.4450890722379,44.27628,19.408375,19.69,20.74,"Sud"
"2016","Sardegna",70.8979762431379,33.3711711711712,8.95371179890069,9.06841555392659,12.1,59.1226419765312,50.298861,17.2524,19.01,21.9,"Sud"
"2016","Sicilia",89.7417158002271,31.4868201534868,9.30581088641995,8.12405083526497,19.1,57.1020287183615,40.102634,22.083753,20.88,20.1,"Sud"
"2016","Toscana",90.3309800337814,31.9887387387387,11.052264075298,13.5694239675485,8.7,55.2991629029173,65.323494,9.481157,20.32,21.7,"Centro"
"2016","Trentino_Alto_Adige",119.029765703349,31.5345345345346,12.0449344901936,14.0465103112482,6.8,58.0664596561153,69.326554,5.241546,19.24,21.91,"Nord"
"2016","Umbria",85.5347147243008,32.3603603603604,9.76708306375355,10.6228763522348,5.8,55.7120912881282,62.728603,9.571608,19.42,23.78,"Centro"
"2016","Valle_d_Aosta",101.873413596235,30.3783783783784,34.1651578367315,36.095410532945,10.8,57.6479076479076,66.430849,8.673983,21.76,19.69,"Nord"
"2016","Veneto",96.4590489678086,31.7516087516088,12.0449478269546,13.1839788919587,7.1,54.4099918859395,64.735107,6.768914,21.07,21.82,"Nord"
"2017","Abruzzo",88.7949090644639,32.5998498498498,10.6016302238323,10.8779006491974,7.7,56.7669341797928,56.806654,11.718716,19.95,22.52,"Sud"
"2017","Basilicata",89.225135147075,33.0705705705706,8.29441830492316,7.3911776908749,11.5,57.4536824376053,49.494637,12.809676,19.31,22.43,"Sud"
"2017","Calabria",91.3809014669877,30.8408408408408,9.85790376399736,8.80741378855944,10.4,57.9045560758453,40.837792,21.585538,22.81,21.19,"Sud"
"2017","Campania",92.5739283145955,31.778978978979,10.559296090782,10.0014298934989,17.7,55.9826216668573,42.048754,20.920887,21.83,20.86,"Sud"
"2017","Emilia_Romagna",93.9626131608268,31.4501167834501,11.6898450549668,15.1657924468125,8.7,55.2592700740076,68.584517,6.529396,20.62,23.13,"Centro"
"2017","Friuli_Venezia_Giulia",94.6549900782579,31.6418918918919,12.1798238634443,14.6501221544365,7.3,54.11848748653,65.721984,6.71819,18.2,21.5,"Nord"
"2017","Lazio",86.1317403355444,32.2216216216216,9.01887257771438,10.7118833575911,8.4,54.6117985400658,60.883121,10.659667,20.55,21.5,"Centro"
"2017","Liguria",88.2099594287422,31.5758258258258,11.3861280834664,13.5775977372389,13.5,54.7983773038418,62.368224,9.462251,20.87,19.93,"Nord"
"2017","Lombardia",101.065643633016,31.5840840840841,13.0479972807562,15.5774998021648,8.2,54.6597848098708,67.257799,6.411231,20.17,22.14,"Nord"
"2017","Marche",89.5091537111502,32.3009009009009,10.4952820954544,11.7823629980554,5,55.718618378697,62.183865,10.555517,18.99,19.86,"Centro"
"2017","Molise",85.8697413233337,33.0045045045045,10.621271076524,11.1887159533074,9.9,56.1863937246668,51.708713,14.598409,19.95,22.83,"Centro"
"2017","Piemonte",94.708991984873,31.6212462462463,13.3238359965843,15.1918336937928,7.6,55.4596275231714,65.190837,9.111234,20.07,21.13,"Nord"
"2017","Puglia",89.8770127067003,32.0795795795796,7.61667238641901,6.95097770489408,13.6,56.1035085453074,44.517219,18.843294,19.06,21.27,"Sud"
"2017","Sardegna",74.8869892320874,33.3315315315315,9.11696263346609,9.6025326864768,15.6,58.7683776843412,50.456956,17.012118,18.48,19.77,"Sud"
"2017","Sicilia",90.2330397130228,31.2042042042042,9.45603567769541,8.10643042246731,17.4,56.5100936176058,40.627694,21.486222,21.73,21.15,"Sud"
"2017","Toscana",90.0534898934452,31.963963963964,11.0293704692681,13.5908320302811,8.6,55.3039389546649,66.027384,8.570625,20.3,22.53,"Centro"
"2017","Trentino_Alto_Adige",117.94716411511,31.3528528528528,12.2635922138429,15.031765460162,9.1,57.5352578397748,70.202186,4.35934,21.02,20.23,"Nord"
"2017","Umbria",88.0513445651557,31.1711711711711,9.78919218335694,10.9360811448912,8.5,55.7960564828167,62.94327,10.530934,19.3,22.34,"Centro"
"2017","Valle_d_Aosta",95.1224054687571,30.4444444444444,33.9951214506185,36.4928124284598,11.8,58.3363169829335,67.072482,7.799016,19.76,22.75,"Nord"
"2017","Veneto",95.4570040997889,31.5250965250965,12.310876109607,14.0632714314471,10.7,54.2811188239621,66.037638,6.328383,21.49,21.38,"Nord"
"2018","Abruzzo",84.4020985004721,32.3355855855856,11.1160368712286,12.0755647332931,6.9,NA,58.013003,10.760712,19.5,22.01,"Sud"
"2018","Basilicata",83.0597278882707,32.9054054054054,8.60297565758622,7.07216040698583,8,NA,49.388406,12.497894,20.53,20.7,"Sud"
"2018","Calabria",91.9387535777102,31.2966966966967,10.0833724393363,8.71827411827007,14.7,NA,42.152182,21.595781,21.3,23.49,"Sud"
"2018","Campania",90.6442203796813,31.9045045045045,10.76335150651,9.51838565691618,18.7,NA,41.641068,20.374655,20.77,21.63,"Sud"
"2018","Emilia_Romagna",93.484541914264,31.8648648648649,11.7745258574153,15.3925396768273,9.1,NA,69.601032,5.850622,21.04,22.75,"Centro"
"2018","Friuli_Venezia_Giulia",92.3206802656404,31.774024024024,12.214291316966,15.1508271030545,6.9,NA,66.272239,6.690111,19.94,22.26,"Nord"
"2018","Lazio",86.0320733971544,32.551951951952,9.2194341917007,10.6073384054254,8.5,NA,60.907382,11.140634,20.19,21.26,"Centro"
"2018","Liguria",87.0865315895106,31.6171171171171,11.5807493929775,14.0892781962984,12.6,NA,62.960906,9.89856,22.73,20.23,"Nord"
"2018","Lombardia",99.4658371933543,31.6072072072072,13.2817767805665,16.1159119259691,9.9,NA,67.694749,6.031202,20.03,22.68,"Nord"
"2018","Marche",88.2008738686999,32.4990990990991,10.6360940058218,11.7658620574436,6.8,NA,64.662192,8.067201,19.24,21.74,"Centro"
"2018","Molise",81.1761956116648,32.4924924924925,11.6699938675122,11.2713821583748,8,NA,53.454863,12.989636,22.93,17.87,"Centro"
"2018","Piemonte",90.1997036029208,31.5262762762763,13.3044561141596,14.7853139983784,11.5,NA,65.89485,8.21728,20.62,22.4,"Nord"
"2018","Puglia",87.7930863832976,32.0575575575576,7.74622928562752,6.81195491288854,13,NA,45.544165,16.024802,19.59,21.23,"Sud"
"2018","Sardegna",68.7150087330122,32.6642642642643,9.17892878163626,9.17696684324112,16.5,NA,52.73463,15.37389,22.08,20.37,"Sud"
"2018","Sicilia",90.2732433326557,31.7400734067401,9.94672804838667,8.44366907936323,20.7,NA,40.673495,21.456826,21.39,21.9,"Sud"
"2018","Toscana",86.9616159023251,32.2819069069069,11.3389158760878,13.4152898884928,9.8,NA,66.528106,7.338926,19.03,22.39,"Centro"
"2018","Trentino_Alto_Adige",117.746070597265,31.4189189189189,12.5095205747339,15.5164315295236,8,NA,70.850343,3.801829,20.35,21.46,"Nord"
"2018","Umbria",85.1568493855389,32.0630630630631,9.93888031288899,11.1706296913667,7.1,NA,63.044004,9.203678,20.45,18.79,"Centro"
"2018","Valle_d_Aosta",97.4824566750766,30.9399399399399,36.4811865655677,38.5411962317669,13.6,NA,67.874802,7.035465,20.95,17.57,"Nord"
"2018","Veneto",96.2219239484227,31.8648648648649,12.629544825009,14.8263775636476,10.6,NA,66.649017,6.445956,18.97,24.39,"Nord"
"2019","Abruzzo",83.6717168399183,32.7154654654655,12.1110679701225,12.4744261501024,4.2,NA,58.239224,11.227121,20.25,22.04,"Sud"
"2019","Basilicata",83.8087111269692,32.6411411411411,9.76284804336657,7.21892919097652,8.6,NA,50.787647,10.764903,19.81,22.99,"Sud"
"2019","Calabria",89.7137299789383,31.4354354354354,12.2501792605834,9.20868546945876,16.6,NA,41.968225,21.003595,20.53,22.49,"Sud"
"2019","Campania",90.5030682138115,32.1027027027027,12.1757938752582,10.3575933693954,15.7,NA,41.482555,20.026319,21.65,21.74,"Sud"
"2019","Emilia_Romagna",90.8392338740217,31.685018351685,13.0519146630764,17.0006949282793,8.5,NA,70.394067,5.543042,19.95,22.97,"Centro"
"2019","Friuli_Venezia_Giulia",89.4674710041685,32.0465465465465,13.8892973808961,15.7104924430815,7.4,NA,66.602999,6.117857,20.6,19.44,"Nord"
"2019","Lazio",81.6152473655006,32.2282282282282,10.0175712219967,11.3129638341848,10.2,NA,61.226097,9.927102,20.25,21.67,"Centro"
"2019","Liguria",84.5925814162497,31.5262762762763,12.3353207478245,14.6369815653172,6.6,NA,63.261372,9.59674,20.31,21.59,"Nord"
"2019","Lombardia",97.0542789917867,31.8153153153153,14.6878886102685,17.7522889453855,10.1,NA,68.369693,5.620432,19.41,22.93,"Nord"
"2019","Marche",85.1417066198523,32.215015015015,11.8361845952269,12.698239384972,5.6,NA,64.959741,8.642232,19.77,21.79,"Centro"
"2019","Molise",87.594404308142,33.0045045045046,13.0142532670595,11.4197307350472,7,NA,54.51675,12.193766,17.22,19.17,"Centro"
"2019","Piemonte",89.6951275679377,31.7327327327327,14.4532887920131,16.45653929189,10.3,NA,66.019135,7.64651,19.73,22.81,"Nord"
"2019","Puglia",84.5386502256103,32.1731731731732,8.76980365878444,7.40782104917888,14.4,NA,46.321474,14.889283,21.01,20.63,"Sud"
"2019","Sardegna",67.8633880464608,33.8402402402402,10.1109750181383,9.68181983495833,13.1,NA,53.822538,14.717535,23.67,20.45,"Sud"
"2019","Sicilia",87.6593723446983,31.7584250917584,10.9539929119569,8.85426810535417,20.1,NA,41.085614,20.008855,21.4,22.38,"Sud"
"2019","Toscana",84.9038744580618,31.9887387387387,12.4960588629587,15.2770494385416,8.2,NA,66.891634,6.749556,19.6,22.91,"Centro"
"2019","Trentino_Alto_Adige",114.591873969562,31.584084084084,13.3621468221676,15.6544392449401,7.8,NA,71.263612,3.940547,23.41,20.86,"Nord"
"2019","Umbria",82.1220408021773,31.963963963964,10.9453112124375,12.2246333022029,8.4,NA,64.631144,8.464662,18.91,22.24,"Centro"
"2019","Valle_d_Aosta",96.173147820709,31.039039039039,35.1857894359864,37.7770526768163,9.7,NA,68.378265,6.485692,15.82,26.58,"Nord"
"2019","Veneto",91.8743586237114,31.954525954526,13.6149400461451,15.6409442757734,7.6,NA,67.509255,5.648959,20.32,23.55,"Nord"
"2020","Abruzzo",83.5866377924313,32.9632132132132,10.6449984968403,11.1298737732246,5.3,NA,57.524062,9.283193,19.69,21.68,"Sud"
"2020","Basilicata",82.4739416562962,32.9549549549549,8.75547217010632,6.47984470062575,7.2,NA,50.610798,8.604271,23.27,23.48,"Sud"
"2020","Calabria",92.0710217996244,31.5015015015015,10.0452455242832,7.68857141348707,12.8,NA,41.070596,20.100448,21.23,23.37,"Sud"
"2020","Campania",90.4431200354128,32.2414414414414,10.5738949462575,9.12820284786288,14.5,NA,40.855506,17.933899,19.78,22.98,"Sud"
"2020","Emilia_Romagna",89.8214366461411,31.7767767767768,12.0772318121448,14.7040883094738,8.4,NA,68.763958,5.719074,20.17,25.13,"Centro"
"2020","Friuli_Venezia_Giulia",94.229676261248,32.0795795795796,12.1948307765773,14.1525232628319,6.7,NA,67.087826,5.642645,18.88,22.99,"Nord"
"2020","Lazio",83.3181915131113,32.0960960960961,8.67348888927498,9.45337665270949,7.7,NA,60.21089,9.085814,20.92,22.19,"Centro"
"2020","Liguria",87.2537620480144,31.5593093093093,11.4001204071809,12.9541337831333,6.5,NA,62.692835,8.297848,23.24,21.49,"Nord"
"2020","Lombardia",94.3690422384345,31.9705705705706,13.3255388476727,14.8366279395612,9.1,NA,66.877419,5.026589,19.66,23.5,"Nord"
"2020","Marche",86.0357826985133,32.5981981981982,10.6181644136997,11.3665090647543,7.6,NA,64.077211,7.373051,20.12,21.02,"Centro"
