"ITTER107","Territorio","TIPO_DATO15","Tipo dato","ETA1","Classe di età","SEXISTAT1","Sesso","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD59","Rimini","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2007","2007",308776,,
"ITD59","Rimini","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2008","2008",312989,,
"ITD59","Rimini","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2009","2009",317632,,
"ITD59","Rimini","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2010","2010",321122,,
"ITD59","Rimini","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2011","2011",324539,,
"ITD59","Rimini","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2012","2012",326491,,
"ITD59","Rimini","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2013","2013",329679,,
"ITD59","Rimini","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2014","2014",331788,,
"ITD59","Rimini","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2015","2015",332716,,
"ITD59","Rimini","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2016","2016",333056,,
"ITD59","Rimini","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2017","2017",334320,,
"ITD59","Rimini","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2018","2018",334877,,
"ITD59","Rimini","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2019","2019",336554,,
"ITE14","Firenze","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2001","2001",933860,,
"ITE14","Firenze","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2002","2002",934404,,
"ITE14","Firenze","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2003","2003",937151,,
"ITE14","Firenze","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2004","2004",944177,,
"ITE14","Firenze","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2005","2005",951997,,
"ITE14","Firenze","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2006","2006",954130,,
"ITE14","Firenze","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2007","2007",957756,,
"ITE14","Firenze","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2008","2008",964323,,
"ITE14","Firenze","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2009","2009",972638,,
"ITE14","Firenze","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2010","2010",981089,,
"ITE14","Firenze","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2011","2011",987954,,
"ITE14","Firenze","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2012","2012",991721,,
"ITE14","Firenze","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2013","2013",999027,,
"ITE14","Firenze","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2014","2014",1003893,,
"ITE14","Firenze","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2015","2015",1005814,,
"ITE14","Firenze","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2016","2016",1005359,,
"ITE14","Firenze","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2017","2017",1005824,,
"ITE14","Firenze","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2018","2018",1002913,,
"ITE14","Firenze","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2019","2019",998976,,
"ITE17","Pisa","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2001","2001",384555,,
"ITE17","Pisa","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2002","2002",384601,,
"ITE17","Pisa","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2003","2003",385347,,
"ITE17","Pisa","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2004","2004",389349,,
"ITE17","Pisa","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2005","2005",392206,,
"ITE17","Pisa","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2006","2006",394900,,
"ITE17","Pisa","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2007","2007",397731,,
"ITE17","Pisa","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2008","2008",403917,,
"ITE17","Pisa","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2009","2009",408315,,
"ITE17","Pisa","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2010","2010",411993,,
"ITE17","Pisa","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2011","2011",415375,,
"ITE17","Pisa","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2012","2012",417345,,
"ITE17","Pisa","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2013","2013",419298,,
"ITE17","Pisa","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2014","2014",420380,,
"ITE17","Pisa","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2015","2015",421062,,
"ITE17","Pisa","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2016","2016",419784,,
"ITE17","Pisa","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2017","2017",420564,,
"ITE17","Pisa","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2018","2018",419636,,
"ITE17","Pisa","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2019","2019",418300,,
"ITE1A","Grosseto","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2001","2001",211086,,
"ITE1A","Grosseto","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2002","2002",210948,,
"ITE1A","Grosseto","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2003","2003",211590,,
"ITE1A","Grosseto","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2004","2004",213363,,
"ITE1A","Grosseto","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2005","2005",215724,,
"ITE1A","Grosseto","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2006","2006",217088,,
"ITE1A","Grosseto","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2007","2007",218254,,
"ITE1A","Grosseto","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2008","2008",221042,,
"ITE1A","Grosseto","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2009","2009",223708,,
"ITE1A","Grosseto","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2010","2010",224946,,
"ITE1A","Grosseto","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2011","2011",225970,,
"ITE1A","Grosseto","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2012","2012",226405,,
"ITE1A","Grosseto","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2013","2013",226007,,
"ITE1A","Grosseto","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2014","2014",225140,,
"ITE1A","Grosseto","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2015","2015",224192,,
"ITE1A","Grosseto","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2016","2016",222981,,
"ITE1A","Grosseto","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2017","2017",222258,,
"ITE1A","Grosseto","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2018","2018",221301,,
"ITE1A","Grosseto","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2019","2019",220539,,
"ITF13","Pescara","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2001","2001",295481,,
"ITF13","Pescara","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2002","2002",295730,,
"ITF13","Pescara","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2003","2003",297628,,
"ITF13","Pescara","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2004","2004",300331,,
"ITF13","Pescara","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2005","2005",302834,,
"ITF13","Pescara","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2006","2006",305182,,
"ITF13","Pescara","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2007","2007",307299,,
"ITF13","Pescara","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2008","2008",312170,,
"ITF13","Pescara","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2009","2009",315846,,
"ITF13","Pescara","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2010","2010",318143,,
"ITF13","Pescara","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2011","2011",320237,,
"ITF13","Pescara","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2012","2012",321369,,
"ITF13","Pescara","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2013","2013",322011,,
"ITF13","Pescara","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2014","2014",322271,,
"ITF13","Pescara","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2015","2015",321830,,
"ITF13","Pescara","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2016","2016",320710,,
"ITF13","Pescara","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2017","2017",320008,,
"ITF13","Pescara","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2018","2018",318034,,
"ITF13","Pescara","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2019","2019",317366,,
"ITF21","Isernia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2001","2001",89852,,
"ITF21","Isernia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2002","2002",89681,,
"ITF21","Isernia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2003","2003",89866,,
"ITF21","Isernia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2004","2004",89643,,
"ITF21","Isernia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2005","2005",89420,,
"ITF21","Isernia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2006","2006",89068,,
"ITF21","Isernia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2007","2007",88541,,
"ITF21","Isernia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2008","2008",88500,,
"ITF21","Isernia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2009","2009",88040,,
"ITF21","Isernia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2010","2010",87769,,
"ITF21","Isernia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2011","2011",87431,,
"ITF21","Isernia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2012","2012",87213,,
"ITF21","Isernia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2013","2013",87043,,
"ITF21","Isernia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2014","2014",86839,,
"ITF21","Isernia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2015","2015",86489,,
"ITF21","Isernia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2016","2016",86069,,
"ITF21","Isernia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2017","2017",85497,,
"ITF21","Isernia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2018","2018",84971,,
"ITF21","Isernia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2019","2019",84027,,
"ITF31","Caserta","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2001","2001",852872,,
"ITF31","Caserta","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2002","2002",852314,,
"ITF31","Caserta","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2003","2003",854185,,
"ITF31","Caserta","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2004","2004",862791,,
"ITF31","Caserta","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2005","2005",873665,,
"ITF31","Caserta","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2006","2006",879789,,
"ITF31","Caserta","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2007","2007",885497,,
"ITF31","Caserta","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2008","2008",892751,,
"ITF31","Caserta","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2009","2009",899448,,
"ITF31","Caserta","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2010","2010",905721,,
"ITF31","Caserta","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2011","2011",913228,,
"ITF31","Caserta","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2012","2012",917426,,
"ITF31","Caserta","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2013","2013",917820,,
"ITF31","Caserta","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2014","2014",917923,,
"ITF31","Caserta","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2015","2015",918110,,
"ITF31","Caserta","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2016","2016",917423,,
"ITF31","Caserta","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2017","2017",916615,,
"ITF31","Caserta","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2018","2018",915730,,
"ITF31","Caserta","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2019","2019",915549,,
"ITE13","Pistoia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2001","2001",268503,,
"ITE13","Pistoia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2002","2002",268614,,
"ITE13","Pistoia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2003","2003",270652,,
"ITE13","Pistoia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2004","2004",273792,,
"ITE13","Pistoia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2005","2005",277028,,
"ITE13","Pistoia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2006","2006",279113,,
"ITE13","Pistoia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2007","2007",281108,,
"ITE13","Pistoia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2008","2008",285469,,
"ITE13","Pistoia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2009","2009",288895,,
"ITE13","Pistoia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2010","2010",290420,,
"ITE13","Pistoia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2011","2011",291373,,
"ITE13","Pistoia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2012","2012",291524,,
"ITE13","Pistoia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2013","2013",291426,,
"ITE13","Pistoia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2014","2014",291254,,
"ITE13","Pistoia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2015","2015",291267,,
"ITE13","Pistoia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2016","2016",290612,,
"ITE13","Pistoia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2017","2017",290462,,
"ITE13","Pistoia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2018","2018",290665,,
"ITE13","Pistoia","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2019","2019",291413,,
"ITE16","Livorno","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2001","2001",326444,,
"ITE16","Livorno","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2002","2002",326554,,
"ITE16","Livorno","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2003","2003",327271,,
"ITE16","Livorno","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2004","2004",329003,,
"ITE16","Livorno","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2005","2005",331017,,
"ITE16","Livorno","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2006","2006",332340,,
"ITE16","Livorno","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2007","2007",333435,,
"ITE16","Livorno","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2008","2008",336224,,
"ITE16","Livorno","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2009","2009",338006,,
"ITE16","Livorno","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2010","2010",339455,,
"ITE16","Livorno","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2011","2011",341461,,
"ITE16","Livorno","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2012","2012",341636,,
"ITE16","Livorno","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2013","2013",341044,,
"ITE16","Livorno","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2014","2014",339683,,
"ITE16","Livorno","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2015","2015",338374,,
"ITE16","Livorno","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2016","2016",336860,,
"ITE16","Livorno","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2017","2017",335870,,
"ITE16","Livorno","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2018","2018",334483,,
"ITE16","Livorno","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2019","2019",332887,,
"ITF12","Teramo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2001","2001",287411,,
"ITF12","Teramo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2002","2002",287282,,
"ITF12","Teramo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2003","2003",289088,,
"ITF12","Teramo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2004","2004",292302,,
"ITF12","Teramo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2005","2005",295245,,
"ITF12","Teramo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2006","2006",297838,,
"ITF12","Teramo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2007","2007",299867,,
"ITF12","Teramo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2008","2008",303587,,
"ITF12","Teramo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2009","2009",307080,,
"ITF12","Teramo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2010","2010",309023,,
"ITF12","Teramo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2011","2011",309564,,
"ITF12","Teramo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2012","2012",310139,,
"ITF12","Teramo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2013","2013",310723,,
"ITF12","Teramo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2014","2014",310157,,
"ITF12","Teramo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2015","2015",309674,,
"ITF12","Teramo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2016","2016",308326,,
"ITF12","Teramo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2017","2017",307687,,
"ITF12","Teramo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2018","2018",305894,,
"ITF12","Teramo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2019","2019",305291,,
"ITE18","Arezzo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2001","2001",323288,,
"ITE18","Arezzo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2002","2002",323182,,
"ITE18","Arezzo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2003","2003",325338,,
"ITE18","Arezzo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2004","2004",329236,,
"ITE18","Arezzo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2005","2005",332316,,
"ITE18","Arezzo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2006","2006",334255,,
"ITE18","Arezzo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2007","2007",335706,,
"ITE18","Arezzo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2008","2008",340831,,
"ITE18","Arezzo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2009","2009",344744,,
"ITE18","Arezzo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2010","2010",346105,,
"ITE18","Arezzo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2011","2011",347257,,
"ITE18","Arezzo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2012","2012",347519,,
"ITE18","Arezzo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2013","2013",347866,,
"ITE18","Arezzo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2014","2014",346567,,
"ITE18","Arezzo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2015","2015",345706,,
"ITE18","Arezzo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2016","2016",343761,,
"ITE18","Arezzo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2017","2017",342549,,
"ITE18","Arezzo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2018","2018",341375,,
"ITE18","Arezzo","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2019","2019",340349,,
"ITF22","Campobasso","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2001","2001",230749,,
"ITF22","Campobasso","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2002","2002",230509,,
"ITF22","Campobasso","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2003","2003",230515,,
"ITF22","Campobasso","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2004","2004",230716,,
"ITF22","Campobasso","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2005","2005",230308,,
"ITF22","Campobasso","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2006","2006",229384,,
"ITF22","Campobasso","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2007","2007",228796,,
"ITF22","Campobasso","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2008","2008",229157,,
"ITF22","Campobasso","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2009","2009",229042,,
"ITF22","Campobasso","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2010","2010",228170,,
"ITF22","Campobasso","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2011","2011",227385,,
"ITF22","Campobasso","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2012","2012",226703,,
"ITF22","Campobasso","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2013","2013",226365,,
"ITF22","Campobasso","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2014","2014",226058,,
"ITF22","Campobasso","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2015","2015",224909,,
"ITF22","Campobasso","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2016","2016",223957,,
"ITF22","Campobasso","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2017","2017",222903,,
"ITF22","Campobasso","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2018","2018",221593,,
"ITF22","Campobasso","JAN","popolazione al 1º gennaio","TOTAL","totale","9","totale","TOTAL","totale","2019","2019",219763,,
